48.86681	0.98788
48.71683	0.98688
48.53645	0.98721
48.37982	0.98755
48.22922	0.98822
48.09003	0.98755
47.91433	0.98755
47.74473	0.98822
47.61043	0.98822
47.43573	0.98754
47.26555	0.98821
47.12589	0.98687
46.9692	0.98554
46.79747	0.98688
46.6427	0.98721
46.50528	0.98655
46.33828	0.98587
46.18107	0.98654
46.03423	0.98687
45.87915	0.98653
45.72194	0.98653
45.56125	0.98721
45.4043	0.98788
45.25157	0.98754
45.05785	0.98721
44.92007	0.98687
44.73708	0.98586
44.58643	0.98553
44.44021	0.98587
44.29503	0.98688
44.13965	0.98621
43.94531	0.98587
43.81341	0.9862
43.66328	0.98655
43.47415	0.98788
43.3147	0.98755
43.194	0.98721
43.02236	0.98721
42.85312	0.98721
42.71263	0.98721
42.56547	0.98588
42.37028	0.9862
42.21458	0.9862
42.0493	0.98754
41.9212	0.98821
41.74722	0.98753
41.57918	0.9862
41.41603	0.9862
41.27106	0.98586
41.12234	0.9862
40.94967	0.9852
40.7972	0.9852
40.65738	0.98688
40.48033	0.98787
40.34551	0.9872
40.18221	0.9872
40.01021	0.9862
39.8593	0.98587
39.68163	0.98588
39.54041	0.98554
39.36076	0.98587
39.24302	0.98587
39.06993	0.98653
38.92485	0.98652
38.75655	0.98619
38.61616	0.98553
38.4313	0.98653
38.28018	0.98619
38.10725	0.98619
37.95473	0.98653
37.78736	0.9872
37.64463	0.98787
37.4681	0.98686
37.32313	0.98587
37.18893	0.9862
37.01178	0.98587
36.8415	0.9862
36.69158	0.98753
36.5602	0.9872
36.36435	0.98719
36.2048	0.98653
36.0479	0.98552
35.92491	0.98619
35.73479	0.98585
35.59695	0.98585
35.42375	0.98653
35.2805	0.98686
35.11111	0.98585
34.97056	0.98553
34.79903	0.98552
34.66458	0.98619
34.48659	0.98653
34.3085	0.98686
34.14817	0.98653
33.98997	0.98686
33.8714	0.9882
33.67998	0.98752
33.55	0.98585
33.39191	0.98519
33.24376	0.98686
33.05963	0.98719
32.9231	0.98752
32.76099	0.98752
32.58618	0.98618
32.43246	0.98684
32.29161	0.98752
32.10466	0.98786
31.96948	0.98652
31.78873	0.98651
31.6611	0.98719
31.47015	0.98718
31.35361	0.98751
31.16599	0.98684
30.99597	0.98686
30.84485	0.98752
30.68176	0.98786
30.52924	0.98786
30.3976	0.98852
30.22393	0.98752
30.05001	0.98684
29.90202	0.98785
29.75345	0.98784
29.57921	0.98751
29.42435	0.98786
29.26881	0.98786
29.12269	0.98752
28.94595	0.98752
28.76609	0.98786
28.67059	0.98886
28.48151	0.98752
28.308	0.98751
28.16061	0.98851
28.00653	0.98884
27.84666	0.98751
27.68774	0.98819
27.54787	0.98852
27.3553	0.98886
27.25272	0.98886
27.06812	0.98718
26.89841	0.9865
26.74016	0.98751
26.60857	0.98818
26.39044	0.98885
26.27879	0.98818
26.14043	0.98651
25.95182	0.98752
25.83258	0.98852
25.61699	0.98852
25.49696	0.98684
25.34137	0.98751
25.16948	0.98918
25.02596	0.98985
24.87438	0.98917
24.6965	0.98817
24.55288	0.98784
24.414	0.9875
24.20373	0.98784
24.09583	0.98818
23.91441	0.98952
23.74819	0.98952
23.60015	0.98952
23.46189	0.98952
23.24199	0.98884
23.12675	0.98918
22.99573	0.98985
22.79655	0.98884
22.65533	0.98951
22.51156	0.98985
22.32373	0.98885
22.19688	0.98918
22.05227	0.98952
21.85345	0.9902
21.70411	0.98952
21.55112	0.98851
21.38979	0.98951
21.26331	0.99086
21.06954	0.99119
20.94587	0.99119
20.79074	0.99086
20.59151	0.99085
20.4731	0.99052
20.2872	0.99018
20.09192	0.99017
19.99772	0.99118
19.81942	0.99118
19.64154	0.99119
19.53141	0.99052
19.35113	0.98984
19.18626	0.99051
19.03796	0.99119
18.88955	0.99085
18.76051	0.99153
18.56592	0.99153
18.43954	0.99187
18.26166	0.99186
18.11174	0.9922
17.93797	0.9922
17.77925	0.99288
17.64397	0.99254
17.49118	0.99388
17.34605	0.99388
17.16713	0.99456
17.00951	0.99489
16.83303	0.99558
16.70852	0.9949
16.55272	0.99423
16.39952	0.99422
16.22507	0.99524
16.09484	0.9949
15.91555	0.99456
15.75949	0.99524
15.58634	0.99592
15.43507	0.99626
15.29546	0.99761
15.118	0.99762
14.96574	0.99761
14.84654	0.99694
14.68459	0.99659
14.52796	0.99762
14.33357	0.99796
14.17459	0.99727
14.06378	0.99728
13.88792	0.99761
13.71895	0.99796
13.58699	0.99728
13.44087	0.99558
13.28195	0.99591
13.09053	0.99795
12.94774	0.99898
12.80246	0.99864
12.6554	0.99795
12.49148	0.99829
12.33942	0.99898
12.18268	0.99898
12.00282	0.99931
11.8416	0.99966
11.70033	0.99931
11.55056	1.00034
11.37914	1.00103
11.23776	1
11.08435	0.99931
10.92069	0.99829
10.76176	0.99932
10.61918	1.00068
10.44562	1.00068
10.28878	1.00103
10.14448	1.00136
9.97728	1.00205
9.83866	1.00172
9.68025	1.00068
9.53242	1.00069
9.37583	1.00171
9.23524	1.00274
9.05111	1.00343
8.91379	1.00446
8.75684	1.0048
8.58312	1.00549
8.42472	1.00584
8.27907	1.0055
8.15904	1.00654
7.98506	1.00931
7.82707	1.01071
7.67059	1.01071
7.52718	1.01105
7.37086	1.0114
7.21547	1.01211
7.04519	1.0149
6.91631	1.01526
6.77676	1.01598
6.58731	1.0174
6.44906	1.01915
6.30674	1.02164
6.15131	1.02379
5.9992	1.02523
5.84043	1.02523
5.69093	1.02632
5.54845	1.02955
5.39551	1.03209
5.2444	1.03391
5.09	1.03538
4.94909	1.03758
4.78912	1.03979
4.62816	1.042
4.50105	1.04273
4.33588	1.04351
4.21866	1.04607
4.04338	1.04681
3.90086	1.04796
3.76094	1.04948
3.59628	1.05062
3.44459	1.0518
3.29301	1.05366
3.17032	1.0548
3.00577	1.0559
2.87772	1.05552
2.71229	1.05663
2.57664	1.05742
2.43333	1.05631
2.28289	1.05708
2.13266	1.05896
1.9678	1.06046
1.84761	1.06085
1.6978	1.05938
1.54907	1.05827
1.40067	1.05863
1.27574	1.05865
1.11036	1.05942
0.96242	1.05941
0.82463	1.05863
0.67575	1.05899
0.52453	1.05978
0.37378	1.05976
0.21392	1.05938
0.07259	1.05863
-0.05994	1.05976
-0.22168	1.06164
-0.36576	1.06051
-0.50579	1.05976
-0.63758	1.05933
-0.79344	1.0601
-0.94294	1.05941
-1.09103	1.05714
-1.2296	1.05784
-1.36968	1.05744
-1.52319	1.05896
-1.66248	1.05969
-1.8324	1.05972
-1.97096	1.05899
-2.11672	1.05897
-2.2481	1.05787
-2.39015	1.05823
-2.54054	1.05821
-2.70243	1.05781
-2.86334	1.05781
-2.9817	1.0567
-3.12485	1.05596
-3.29112	1.05558
-3.45754	1.05441
-3.59632	1.05514
-3.73066	1.05435
-3.88027	1.05212
-4.01738	1.05062
-4.15766	1.04912
-4.32232	1.04686
-4.46411	1.0461
-4.62476	1.04609
-4.76145	1.04388
-4.92699	1.0402
-5.09373	1.03835
-5.22422	1.03796
-5.36071	1.03575
-5.57926	1.03465
-5.65893	1.03282
-5.84233	1.03137
-6.01292	1.02919
-6.12191	1.02773
-6.29385	1.02594
-6.43836	1.02381
-6.58567	1.02272
-6.77667	1.02057
-6.88478	1.01915
-7.04167	1.01738
-7.22497	1.01563
-7.33531	1.01456
-7.48054	1.01281
-7.68743	1.01211
-7.82667	1.01037
-7.96597	1.00967
-8.16509	1.00897
-8.25784	1.00793
-8.42582	1.00619
-8.60678	1.0055
-8.72717	1.0048
-8.9037	1.0055
-9.08038	1.00481
-9.20015	1.00446
-9.3472	1.00343
-9.54487	1.00239
-9.66224	1.00171
-9.82008	1.00171
-10.00337	1.00171
-10.10695	1.0024
-10.28405	1.00171
-10.46797	1.0024
-10.5718	1.00205
-10.76385	1.00034
-10.94256	1.00034
-11.07769	1.00069
-11.21069	1.00102
-11.37659	1.00102
-11.52656	1.00069
-11.68189	0.99966
-11.88675	0.99966
-11.99293	0.99966
-12.14508	0.99931
-12.34025	0.99829
-12.46919	0.99829
-12.63118	0.9983
-12.81807	0.9983
-12.91483	0.9983
-13.0824	0.99829
-13.28387	0.99693
-13.37874	0.99761
-13.54345	0.9966
-13.74737	0.99693
-13.84511	0.99693
-14.03814	0.99762
-14.20446	0.99762
-14.35371	0.99694
-14.48649	0.99694
-14.70119	0.99796
-14.8182	0.99796
-14.97697	0.99762
-15.14282	0.99796
-15.25248	0.99626
-15.41292	0.9966
-15.61663	0.99626
-15.75744	0.99626
-15.93277	0.99727
-16.03748	0.99525
-16.19615	0.99388
-16.41257	0.99558
-16.52317	0.99525
-16.6785	0.99456
-16.87352	0.99457
-16.99255	0.99423
-17.1356	0.99558
-17.32535	0.99423
-17.48058	0.99355
-17.61316	0.99355
-17.82614	0.99355
-17.92398	0.99424
-18.09296	0.9939
-18.30292	0.99322
-18.39305	0.99322
-18.55161	0.99322
-18.77771	0.99389
-18.87504	0.99356
-19.02168	0.99086
-19.22997	0.99053
-19.34192	0.99221
-19.48861	0.99288
-19.70982	0.99221
-19.81235	0.99052
-19.99013	0.9902
-20.17686	0.99087
-20.27986	0.99087
-20.43764	0.9912
-20.5923	0.99054
-20.76451	0.99087
-20.94114	0.99121
-21.09782	0.99188
-21.23144	0.99221
-21.39146	0.99188
-21.5771	0.99086
-21.71249	0.99087
-21.87673	0.99053
-22.05821	0.99053
-22.16376	0.98952
-22.33117	0.99054
-22.51129	0.99121
-22.6673	0.99054
-22.79504	0.98986
-23.02145	0.99088
-23.12003	0.99054
-23.27911	0.99155
-23.4596	0.99054
-23.59806	0.98986
-23.74626	0.98919
-23.93976	0.98986
-24.07145	0.98986
-24.21773	0.98986
-24.41774	0.98986
-24.55834	0.99021
-24.71398	0.98953
-24.89707	0.99087
-25.00398	0.9902
-25.16405	0.9892
-25.33318	0.98986
-25.49638	0.9902
-25.69644	0.9902
-26.28862	0.98885
-26.41953	0.98986
-26.62662	0.9892
-26.76482	0.98718
-26.91703	0.98819
-27.08288	0.98953
-27.23447	0.99087
-27.38225	0.9902
-27.55769	0.9892
-27.67204	0.98987
-27.83257	0.99088
-28.04336	0.9902
-28.18744	0.98886
-28.33908	0.98886
-28.53618	0.9892
-28.62954	0.99054
-28.78238	0.99053
-28.97296	0.98952
-29.11356	0.9892
-29.25296	0.98786
-29.47911	0.98752
-29.60487	0.9882
-29.73463	0.98786
-29.95391	0.9872
-30.0553	0.98786
-30.2399	0.98921
-30.38258	0.98921
-30.53203	0.9882
-30.69236	0.9882
-30.86878	0.98853
-31.00199	0.9882
-31.1794	0.98786
-31.32968	0.98886
-31.47788	0.9882
-31.62374	0.9882
-31.786	0.98988
-31.93789	0.98988
-32.09948	0.98887
-32.28506	0.98753
-32.43628	0.98754
-32.60078	0.98955
-32.76429	0.9892
-32.89187	0.98719
-33.0736	0.98686
-33.20175	0.98687
-33.39343	0.98687
-33.557	0.98653
-33.70546	0.98687
-33.84371	0.98688
-33.99149	0.98788
-34.18619	0.9862
-34.32377	0.9862
-34.46317	0.98654
-34.65553	0.98787
-34.80149	0.98854
-34.95729	0.98687
-35.12804	0.98653
-35.28618	0.98721
-35.45162	0.98855
-35.57966	0.98921
-35.74739	0.98921
-35.92033	0.98788
-36.07696	0.98689
-36.24328	0.98688
-36.39153	0.98755
-36.53786	0.98822
-36.69293	0.98822
-36.84051	0.98688
-36.99548	0.98654
-37.17731	0.98554
-37.31843	0.98587
-37.47207	0.98688
-37.65635	0.98755
-37.81669	0.98822
-37.95166	0.98822
-38.10965	0.98688
-38.27602	0.98622
-38.42479	0.98588
-38.59263	0.98588
-38.75567	0.98721
-38.90085	0.98688
-39.07024	0.98655
-39.24468	0.98622
-39.38434	0.98655
-39.55754	0.98688
-39.67882	0.98622
-39.8567	0.98655
-40.03614	0.98621
-40.18788	0.98588
-40.32816	0.98621
-40.49725	0.98689
-40.66414	0.98688
-40.81348	0.98723
-40.9733	0.98756
-41.13852	0.98756
-41.29506	0.98756
-41.44596	0.98756
-41.61187	0.98688
-41.76944	0.98688
-41.90639	0.98589
-42.07865	0.98556
-42.2372	0.98522
-42.39978	0.98556
-42.53074	0.98623
-42.69555	0.98657
-42.87098	0.98757
-43.01637	0.98757
-43.18202	0.98822
-43.34391	0.98755
-43.48633	0.98723
-43.6526	0.98622
-43.79668	0.98688
-43.9841	0.98788
-44.12521	0.98756
-44.30205	0.9869
-44.44473	0.98589
-44.60418	0.98589
-44.77113	0.98657
-44.91672	0.98724
-45.06284	0.98756
-45.25764	0.98722
-45.4098	0.98756
-45.54264	0.98689
-45.75197	0.98688
-45.85981	0.98689
-46.03337	0.9869
-46.24396	0.98688
-46.33686	0.98655
-46.49802	0.98589
-46.68824	0.98623
-46.83259	0.98623
-46.96967	0.98757
-47.18843	0.98823
-47.29205	0.9879
-47.44843	0.9879
-47.65985	0.9879
-47.76691	0.98857
-47.94942	0.98857
-48.13569	0.98891
-48.23322	0.98857
-48.4124	0.98857
-48.602	0.98823
-48.73822	0.98857
-48.86263	0.9879
-49.08477	0.98657
-49.211	0.98589
-49.37346	0.98657
-49.51901	0.98756
-49.66658	0.9889
-49.80931	0.98823
-50.00709	0.9879
-50.15018	0.98757
-50.27969	0.9879
-50.4408	0.9889
-50.63847	0.98857
-50.78599	0.9879
-50.94299	0.98822
-51.09041	0.9889
-51.23497	0.98823
-51.42384	0.98791
-51.55563	0.98791
-51.72326	0.98924
-51.89419	0.98992
-52.02801	0.9899
-52.2135	0.98823
-52.34155	0.98857
-52.52135	0.9889
-52.66372	0.98889
-52.85139	0.98889
-52.97934	0.98857
-53.15165	0.98891
-53.29636	0.98923
-53.45867	0.98823
-53.60327	0.98791
-53.76918	0.98891
-53.92529	0.98923
-54.11687	0.98991
-54.27163	0.98957
-54.40473	0.9899
-54.59282	0.98924
-54.75044	0.98856
-54.88437	0.98889
-55.03205	0.98923
-55.21441	0.98823
-55.38198	0.98957
-55.50321	0.9899
-55.68911	0.98923
-55.85585	0.98957
-56.01571	0.9899
-56.14303	0.9899
-56.29243	0.99057
-56.48213	0.9909
-56.63395	0.99157
-56.78491	0.9899
-56.92426	0.9899
-57.09766	0.99023
-57.27955	0.99056
-57.4365	0.9909
-57.55752	0.9899
-57.74951	0.99024
-57.90089	0.99192
-58.05633	0.99226
-58.22046	0.99192
-58.38246	0.9909
-58.54331	0.99058
-58.68631	0.99125
-58.85299	0.99125
-58.9952	0.99124
-59.1471	0.99057
-59.30946	0.99124
-59.4661	0.99259
-59.62133	0.99326
-59.78911	0.99192
-59.94829	0.99192
-60.12779	0.99125
-60.2763	0.99158
-60.42638	0.99225
-60.59707	0.99158
-60.7547	0.99192
-60.88139	0.99326
-61.04631	0.99326
-61.212	0.99157
-61.36911	0.9909
-61.50206	0.99191
-61.69337	0.99191
-61.82496	0.99192
-61.98831	0.99057
-62.13443	0.99091
-62.31158	0.99124
-62.45952	0.99192
-62.61454	0.99259
-62.79977	0.9936
-62.95593	0.99326
-63.09195	0.99292
-63.2641	0.99359
-63.40553	0.99325
-63.55982	0.99292
-63.7288	0.99191
-63.8958	0.99225
-64.05556	0.99293
-64.19756	0.99225
-64.36628	0.99192
-64.54484	0.99325
-64.68611	0.99225
-64.83592	0.99326
-64.97819	0.99326
-65.15659	0.99225
-65.31817	0.99157
-65.4595	0.99225
-65.6442	0.99326
-65.78829	0.99393
-65.9494	0.99258
-66.09696	0.99258
-66.25969	0.99292
-66.41799	0.99292
-66.58098	0.99259
-66.74714	0.99226
-66.90393	0.99326
-67.06546	0.99326
-67.22231	0.9936
-67.36129	0.99427
-67.52131	0.99427
-67.6805	0.99426
-67.83005	0.99426
-68.00137	0.9946
-68.15077	0.99393
-68.3185	0.99259
-68.46899	0.99225
-68.63276	0.99226
-68.76987	0.99326
-68.94233	0.99326
-69.1036	0.99326
-69.26492	0.99461
-69.41604	0.99427
-69.57715	0.99326
-69.73681	0.9909
-69.91308	0.99157
-70.04716	0.99258
-70.21411	0.99292
-70.367	0.99325
-70.52103	0.99325
-70.67063	0.99359
-70.82962	0.99292
-70.99661	0.99225
-71.17153	0.99226
-71.33514	0.99192
-71.46704	0.99326
-71.62899	0.99393
-71.78989	0.99427
-71.95736	0.99326
-72.11035	0.99191
-72.2597	0.99192
-72.40363	0.99326
-72.59781	0.9936
-72.71674	0.99326
-72.88947	0.99292
-73.08156	0.99259
-73.21065	0.99326
-73.4016	0.99327
-73.52991	0.9936
-73.6816	0.9936
-73.87349	0.99293
-74.00331	0.9936
-74.16822	0.99359
-74.34891	0.99427
-74.49154	0.99427
-74.63391	0.9936
-74.8297	0.99359
-74.94609	0.99394
-75.12001	0.99292
-75.30685	0.99293
-75.41532	0.99326
-75.5645	0.99394
-75.78222	0.99461
-75.90725	0.99428
-76.04707	0.99428
-76.235	0.99495
-76.36695	0.99393
-76.54072	0.99394
-76.73162	0.99426
-76.83446	0.99394
-77.00026	0.99292
-77.15914	0.99326
-77.37258	0.99259
-77.45194	0.99259
-77.63899	0.9936
-77.8076	0.99461
